"close","..2","..2.1","..2.2","..2.3","..2.4","..2.5","..2.6"
1494.25,-2.52366956845508,6.37403333762216,1.81836944615797,12.7432279233945,4.96667564297128,-26.413470161993,95.1793021709046
1494.069946,2.60752267636995,0.0509055921056993,0.84744871015109,12.3112969242464,7.22530250918571,-26.2135130060621,95.7933143474152
1482.369995,-2.6547195582884,-7.40406542726752,0.0200387621888833,11.7373630750386,9.4784734131196,-26.0041904445765,96.4084955734743
1486.300049,-0.727975676783249,-6.63906069723435,-0.477855667863318,11.0552171474715,11.7218862854467,-25.7852773686039,97.0247878505808
1495.920044,1.48168753525759,-0.747063693199436,-0.616905970196954,10.2990069691227,13.9508820009633,-25.5565486692138,97.6421331802364
1502.390015,0.74141053243545,4.74499782315717,-0.504697324890134,9.5007194674735,16.1607121704953,-25.3177792374759,98.260473563942
1505.619995,-0.362798771052373,7.2679919436098,-0.266479568801019,8.68334091373349,18.3466284048686,-25.0687439644581,98.8797510031974
1509.47998,1.13637425387639,7.83144304504863,-0.0252523747210821,7.86760741504631,20.5038823149086,-24.8092177412299,99.4999074995033
1507.719971,-3.16808009886498,8.69920483953113,0.0959845845602448,7.07425507855353,22.6277255114419,-24.5389754588604,100.120885054361
1512.579956,5.73740104066372,3.17237864292811,0.00881080265992307,6.3216076651523,24.7134096052939,-24.2577920084181,100.742625669269
1491.469971,-7.55174230080897,-5.98843066632588,-0.231472116677366,5.61293410625832,26.7561862072904,-23.9654422809724,101.365071345731
1505.849976,7.7899756687644,-8.23490679527705,-0.511502147049512,4.9256097307916,28.7513069282578,-23.6617011675921,101.988164085246
1503.150024,1.52640684381572,-5.97704566457249,-0.716123220862724,4.22525493769764,30.6940233790222,-23.3463435593462,102.611845889314
1501.189941,-5.0341048008578,-2.73971872008827,-0.77727462236274,3.48474192262534,32.579587170409,-23.0191443473039,103.236058759436
1514.140015,3.7687425202184,-0.0393323295956018,-0.658333267098295,2.69841962374297,34.403249913244,-22.6798784225337,103.860744697114
1512.75,-3.35886806643244,4.14129179808733,-0.332865861447504,1.8708267700484,36.1602632183534,-22.3283206761047,104.485845703846
1522.75,1.83604230129495,7.25288621855877,0.224202831652569,1.00786014709869,37.8458786965632,-21.9642459990866,105.111303781135
1525.099976,1.95909983985744,7.6233931330668,1.03794804926441,0.115416540450621,39.4553479586983,-21.5874292825472,105.737060930481
1524.119995,2.22618878580112,4.37567496958999,2.08837278162943,-0.800607264338272,40.9839226155862,-21.1976454175564,106.363059153383
1522.280029,5.11192395566566,-2.29594243660143,3.17519103170411,-1.73431448171074,42.426854278052,-20.7946692951827,106.989240451344
1507.51001,-4.37209855399666,-9.22908228342849,4.05304455562432,-2.67980832611038,43.7793945569217,-20.3782758064954,107.615546825862
1515.72998,3.0017170936771,-9.52588271388566,4.51520031428857,-3.63119201197928,45.0367950630213,-19.9482398425631,108.24192027844
1518.109985,-1.90672427426089,-2.8360722399996,4.52078515564287,-4.58313030156468,46.1942944467756,-19.5043362944552,108.868302810577
1530.22998,1.98839542023442,5.29285293129157,4.11296748190062,-5.5325142258591,47.2470795170068,-19.0463400532405,109.494636423775
1530.619995,-3.44139216683054,11.4669734552979,3.34284870207852,-6.47337030246749,48.1903241221357,-18.5740260099877,110.120863119533
1536.339966,1.4859723960284,13.0117482118518,2.2481248175446,-7.38631964134545,49.0192021105841,-18.0871690557663,110.746924899353
1539.180054,8.55453857243724,9.86560944805989,0.878407058957171,-8.24863698115559,49.7288873307731,-17.5855440816449,111.372763764735
1530.949951,8.50782428275341,2.96600555195985,-0.655646940689548,-9.03759706055822,50.3145536311231,-17.0689259786924,111.998321717179
1517.380005,4.62678240080622,-5.3816556424669,-2.22811794781559,-9.73047461821532,50.7713748600556,-16.5370896379779,112.623540758187
1490.719971,-13.6340324612076,-12.5261610396058,-3.7130867288419,-10.3045443927892,51.0945248659921,-15.9898099505707,113.248362889258
1507.670044,8.19780618873065,-16.3837294236653,-4.98463405018895,-10.7370811229408,51.2792124749611,-15.4268967851473,113.872730111894
1509.119995,11.054028361928,-17.1403070981412,-5.91684067827699,-11.0053595473323,51.3207847566516,-14.8482982540439,114.496584427594
1493,-7.83356615400789,-14.1910625902393,-6.43422993211775,-11.0866544046251,51.2146532320337,-14.2540269208793,115.119867837861
1515.670044,4.24659147879365,-3.77935426706469,-6.66300477092329,-10.9590618805367,50.9571031952641,-13.644238245565,115.742522344193
1522.969971,-1.66924462027817,9.05707577535131,-6.7794484258403,-10.6042772840614,50.5476929238859,-13.0191238287803,116.364489948093
1532.910034,1.09606543266782,15.810008676474,-6.95975355785115,-10.0060707114518,49.9879649125361,-12.3788752712029,116.985712651059
1531.050049,-2.4931891916423,17.2336392889348,-7.38011282793868,-9.14924390354704,49.2805481128052,-11.7237389858782,117.606132454594
1533.699951,4.93943982430078,12.3843769229591,-8.18097350146337,-8.02147183933185,48.431163963895,-11.054180635317,118.225691360197
1512.839966,-7.29727756103574,3.91361866532368,-9.35087707052062,-6.62007199809971,47.44630702691,-10.3707206943967,118.844331369369
1522.189941,8.82160603141695,-2.53954021341795,-10.8069228684859,-4.97805862224415,46.3324718629537,-9.67387963799524,119.46199448361
1502.560059,-5.38455291080658,-7.5400775511789,-12.4572860379599,-3.13737014493153,45.0961530331312,-8.96417794099024,120.078622704423
1497.73999,-5.90674901024332,-11.3631330757996,-14.2101417215445,-1.13994499932893,43.7438450985471,-8.2421360782588,120.694158033306
1492.890015,-7.9215422040157,-13.7276702005365,-15.97366506184,0.972278381397039,42.2820426203052,-7.50827452467911,121.308542471761
1506.339966,6.44445347104396,-14.2330472389349,-17.6560312014478,3.15736156407978,40.7172401595098,-6.76311375512823,121.921718021288
1505.709961,3.94923893738489,-12.1026578833589,-19.1357088634321,5.373366115552,39.0559322772655,-6.00717424448392,122.533626683387
1503.349976,-3.74793454975968,-6.85011383710228,-20.174140142042,7.58015265197729,37.3046135346766,-5.24097646762322,123.14421045956
1519.430054,3.43533462381871,1.37818341802837,-20.5090871766313,9.74360825416147,35.4697784928475,-4.46504089942525,123.753411351307
1524.869995,-0.926282258025435,9.69331973058154,-19.8722071526371,11.8235150489934,33.557921712882,-3.6798880147657,124.361171360128
1525.400024,-5.58775897638643,12.346451014054,-17.9810872327041,13.7655851405688,31.5755377558852,-2.88603828852323,124.967432487524
1530.439941,2.27227896701072,5.80761665668687,-14.655746261062,15.5121678393578,29.5292589040591,-2.08401219557537,125.572136734996
1531.849976,9.37188670231932,-4.48676756870041,-10.1388300983976,17.0050615714412,27.4262683239943,-1.27433021079893,126.175226104045
1510.119995,-10.6354937913067,-11.3003799841757,-4.77864135951065,18.1858610580882,25.2739528870946,-0.457512809072581,126.77664259617
1518.76001,-8.34313719364155,-10.1088515659258,1.05533265384611,18.9958970857143,23.0799633996161,0.365919534726848,127.376328212873
1547.699951,10.4758597006256,-4.70333442741029,6.90886589210859,19.3764214626753,20.8520296458749,1.19544634572139,127.974224955654
1552.5,6.75506787870241,0.0697882229657019,12.3065476187593,19.2691190246982,18.597448382816,2.03054714903397,128.570274826013
1549.52002,-1.73613260869213,3.32800511328675,16.7729670972816,18.617601632163,16.3215893427323,2.87070146978686,129.164419825452
1549.369995,-4.04485976787284,5.25542402867174,19.8327135911575,17.3659661502003,14.029337253165,3.71538883310184,129.756601955471
1546.170044,-5.72827022459738,5.95632165694431,21.0971838263639,15.4715066981838,11.7255768416548,4.56408876410256,130.34676321757
1553.079956,5.92186420607677,5.90924100828399,20.5117858948382,12.9575248964715,9.41519283574451,5.41628078791056,130.93484561325
1534.099976,-7.20949843835247,7.15644652357694,18.055861414985,9.91339355569058,7.10306996297551,6.27144442964811,131.520791144012
1541.569946,9.04125530607253,7.74522025484752,13.7514574836039,6.44170397047653,4.7940929508892,7.12905921443816,132.104541811356
1511.040039,-10.3860553848521,7.85499338032926,7.92259735944593,2.64504743546548,2.49314652702695,7.98860466740342,132.686039616783
1518.089966,10.6817749259095,6.08461691748826,1.27003620079059,-1.37398475470785,0.205115418931278,8.84956031366566,133.265226561793
1482.660034,-4.6621561635607,-1.63538134063953,-5.39644377069801,-5.512801305408,-2.06511564585708,9.71140567834717,133.842044647888
1458.949951,-10.222325550464,-8.22518479349307,-11.2593736455985,-9.66881092199933,-4.31266193979586,10.5736202865711,134.416435876567
1473.910034,11.0955973276973,-4.76865746377532,-15.4858023509249,-13.7394223098469,-6.53263873534386,11.4356836634595,134.988342249331
1455.27002,-12.7791160898114,7.53649789209643,-17.1844609567431,-17.6220441743145,-8.7201613049595,12.2970753341346,135.557705767681
1465.810059,-2.1545957904917,10.9092084313305,-15.5840874945852,-21.2228937461618,-10.8703449211007,13.1572748237197,136.124468433118
1472.199951,14.2333751117026,0.720168282326918,-10.7121883660375,-24.4838837308308,-12.9783048562261,14.0157616573364,136.688572247142
1433.060059,-12.3058143857143,-14.378942266313,-3.96121122652816,-27.3575808515926,-15.0391563827937,14.8720153601067,137.249959211253
1467.670044,9.55996747607809,-4.86514468199861,3.04211463632859,-29.7970132048271,-17.0480147732624,15.7255154571541,137.808571326952
1476.709961,-8.4973735655148,19.5383907999927,8.97782872420182,-31.7552088869148,-18.9999953000908,16.5757414736009,138.364350595741
1497.48999,10.3245765661234,20.5314184078509,12.6026627360815,-33.1851959942357,-20.8902132357359,17.4221729345686,138.917239019118
1453.089966,-13.7245126583471,1.78701982545692,13.0315524211126,-34.0491345230587,-22.7137838526574,18.2642893651806,139.467178598586
1453.640015,6.43603092218096,-14.1987235548174,10.8249340284506,-34.3583963686017,-24.4658224233132,19.1015702905589,140.014111335644
1452.920044,18.3275274707266,-22.0696694927787,6.95218505497275,-34.1841417399936,-26.141525003706,19.9334952358261,140.557979231794
1426.540039,0.48207710791199,-25.650376705836,2.39536729694898,-33.6096841502864,-27.7366186453079,20.7595437261048,141.098724288535
1406.699951,-16.2334355005897,-24.4440231992883,-1.92965770651404,-32.717424883811,-29.2477426283113,21.5791952865169,141.636288234226
1411.27002,-15.7896185318785,-17.1025689956874,-5.45046455628141,-31.5893978784848,-30.6719035793229,22.391929442185,142.170611704656
1445.939941,9.95788257506429,-6.19274115323017,-7.97536855569272,-30.3069991317364,-32.0067460654377,23.1972257182318,142.701635062468
1445.550049,0.691452260780252,3.40997850169064,-9.39132011941588,-28.9508760451723,-33.2506632495723,23.9945636397797,143.22929867031
1447.119995,-4.95399583224662,10.0568949407419,-9.59609270350401,-27.5884965362093,-34.4044047374494,24.7834227319506,143.753542890826
1464.069946,4.68793712421785,15.4683439498386,-8.53625236148036,-26.2379468140932,-35.4693092454901,25.5632825198677,144.274308086662
1462.5,-6.26232371067324,21.590565983977,-6.19118991595361,-24.8844883189845,-36.4467154901175,26.3336225286531,144.791534620464
1479.369995,11.0153887303719,16.6664052200119,-2.6824022514544,-23.5078820591174,-37.3379621877535,27.0939222834289,145.305162854878
1466.790039,11.341550713468,-1.36491084403639,1.32219122749655,-22.0878890427264,-38.14438805482,27.843661309318,145.815133152548
1432.359985,-12.4326886545417,-16.9684769208809,5.01806548638437,-20.6042702780453,-38.8673318077405,28.5823191314432,146.32138587612
1463.76001,11.8701909585192,-13.9581904695555,7.70345101168106,-19.0367867733091,-39.5081363988577,29.3093795108474,146.82386138824
1457.640015,-10.3896998870879,-0.771837261133316,9.08760037381383,-17.3651995367518,-40.0681617242047,30.0243431522639,147.322500051554
1473.98999,-4.19312694618403,7.7310067274049,8.98123049367788,-15.5679784060866,-40.5487719157347,30.7267149963464,147.817242228707
1489.420044,7.89214861116929,10.8978799343202,7.18989361008041,-13.6184285369391,-40.9513825962951,31.4160514746418,148.308028282344
1472.290039,-7.528117144024,10.4691321569656,3.70257214996994,-11.4898608732344,-41.2776153523109,32.0921149822755,148.794798575111
1478.550049,7.3208583363539,3.87260111621619,-0.752866025058657,-9.16077419417992,-41.5291168827184,32.7546930268845,149.277493469654
1453.550049,-6.58642348923044,-5.44711777724369,-5.26383169474822,-6.61096423780244,-41.7074283729332,33.4034676025835,149.756053328618
1451.699951,-6.30503366279083,-6.95591961224907,-8.91773563884159,-3.82022674212965,-41.8140204889095,34.0380501840275,150.230418514648
1471.48999,4.61427880393013,0.544904571172447,-10.889885109756,-0.769064051593798,-41.8501548680504,34.6578432173196,150.700529390391
1471.560059,-5.05295669692126,6.43185564541972,-10.7020017354898,2.55402354863896,-41.8169055725584,35.2620615733623,151.166326318492
1483.949951,6.97100819358289,0.305752372319893,-8.17537822665351,6.13346999980515,-41.7152598916934,35.8498333501161,151.627749661596
1484.25,6.38833867917015,-7.15432722258362,-4.05557846035077,9.92584530111778,-41.5461915375398,36.4202730683645,152.084739782349
1476.650024,-11.4829939616858,-6.10510501198136,0.736984616530996,13.8820463450622,-41.3106742221812,36.9724952488923,152.537237043397
1519.780029,11.5793990723523,4.60242120609933,5.51194445957698,17.9529700241229,-41.0096816577024,37.5056144124842,152.985181807384
1529.030029,6.409819672461,10.2078369431746,9.6364461249897,22.0895132307865,-40.6441875561877,38.0187450799241,153.428514436957
1518.75,-6.93646225796401,5.57256784459083,12.5947885229225,26.2425728575379,-40.2151656297208,38.5110017719966,153.867175294761
1525.75,4.34060449949845,-5.19558984908242,14.3402006532796,30.3630457968628,-39.7235895903864,38.9814990094854,154.30110453782
1517.72998,-1.64907513662952,-12.5272131471383,14.9443240657275,34.4018289412466,-39.170433150268,39.4293513131757,154.730241500669
1517.209961,-2.44665487193505,-16.4096479431454,14.507356520512,38.3091604809791,-38.5566700214509,39.8536732038516,155.154525312221
1525.420044,3.2909534466552,-17.1147333270627,13.2429083076123,42.0321974143482,-37.8832739160184,40.2535792022969,155.573895101392
1531.380005,4.70401822578046,-14.9290597521007,11.3725080279473,45.5174245383869,-37.1512185460549,40.6281838292966,155.988289997092
1526.75,-6.21250672747934,-10.2721761729306,9.02969563133362,48.7179684022501,-36.3614776236446,40.9765930363506,156.397657697522
1547.040039,7.20507037159611,-4.36217879711716,6.32590230900525,51.5887275889294,-35.515024860872,41.2978784978256,156.801980178011
1546.630005,2.37648749807833,-0.303337022577026,3.37255925219726,54.0846006814148,-34.6128339698207,41.5911033188023,157.201247983177
1539.589966,-7.14291775275463,2.35466513256767,0.275547939271182,56.1660359755705,-33.6558786625754,41.8553306043637,157.595451657635
1542.839966,-6.00658076194305,5.12089262651207,-2.88144900289958,57.8156806187483,-32.6451326512205,42.0896234595918,157.984581746001
1557.589966,5.47588343282947,9.45050707409456,-6.02029866031334,59.0217314711726,-31.5815696478398,42.2930449895683,158.368628792891
1552.579956,-4.58601907245942,15.9095779564936,-9.06286811896999,59.7723853930678,-30.4661633645171,42.4646582993751,158.74758334292
1565.150024,3.97765443816916,21.6038361348844,-11.9310244648681,60.0558392446584,-29.2998875133372,42.603526494094,159.121435940706
1562.469971,0.993434551563063,23.8121375995753,-14.5466347840075,59.8598571935764,-28.0832831137908,42.7087126788076,159.490177130863
1554.410034,-4.57477928385154,23.3685265706983,-16.8236872537893,59.1705580448572,-26.8152458227743,42.779279958598,159.853797458007
1561.800049,6.09726571250861,22.1747773018437,-18.6446544172324,57.9747852753056,-25.4953959689507,42.8142914385464,160.212287466755
1548.709961,-4.61852624698559,21.8172427062186,-19.8841299087573,56.2627307024892,-24.1267022217487,42.8128102237355,160.56563753273
1538.530029,-10.5146093319067,19.3669480789715,-20.4167073627846,54.0254018772231,-22.7129489838424,42.7739027248059,160.913834050025
1541.23999,1.37930487393721,11.7216541294883,-20.1199134186582,51.2567393552445,-21.2579206579062,42.6966525481867,161.256846047954
1540.079956,13.2509521422473,-0.177950788355556,-18.8830067354113,47.9624157119814,-19.7654016466151,42.5801625000792,161.594623356056
1500.630005,-12.9681078852093,-12.7950361907496,-16.6042821080683,44.1571396588514,-18.2391763526434,42.4235440070479,161.92710718351
1506.329956,-1.49859465242015,-18.5807515081293,-13.2096580072831,39.8832435829017,-16.6830291786653,42.2259270828957,162.254220152256
1519.589966,10.0560835161318,-17.5530247372584,-8.72419519337464,35.2020076076699,-15.1007445273553,41.9864505305439,162.575876095112
1515.880005,-0.0834163528557972,-12.1732580133734,-3.49694379072655,30.1779230080488,-13.4961068013882,41.7042697221451,162.89197227567
1514.400024,-8.13565075338277,-6.65346439783817,2.04285152310331,24.8754810589314,-11.8729004034388,41.3785441721615,163.202401815208
1535.280029,8.57222954390123,-3.16700767536617,7.46594607055596,19.3591730352102,-10.2349097361806,41.008433395054,163.507057835008
1540.97998,7.24298376145413,3.91279237622175,12.3465474898996,13.6900378959514,-8.5859192022893,40.5930969052841,163.805833456351
1531.02002,-10.4508263610582,12.8029964618967,16.2726726827137,7.9153053369089,-6.92971320443818,40.1316942173132,164.098621800516
1549.380005,10.2243322175484,13.1165634022182,18.8405517232893,2.07683546402,-5.27007614530274,39.6233848456024,164.385315850982
1508.439941,-8.96342619513356,-4.20010176209649,19.6855334590081,-3.79050787643704,-3.61079242755714,39.0673283046133,164.665808040016
1509.650024,7.73224516472067,-13.1944727569025,18.5221948343823,-9.64525262497208,-1.95564645387597,38.4626841088074,164.939990662078
1502.170044,-7.72106281077364,3.34665105349955,15.2687788998197,-15.4219173178367,-0.308422626933146,37.8086117726455,165.207756011634
1520.27002,9.2469194984601,14.3163112636721,10.6654038769151,-21.0491863492945,1.32709465059603,37.1042708105893,165.468996383145
1475.619995,-11.7135175281447,0.791704075197957,5.58803662088511,-26.4557441136068,2.94712097603743,36.3488207371,165.723604071076
1474.77002,14.2094995104028,-16.1472345532176,0.628329208267051,-31.5702750050362,4.54787194671665,35.5414210666396,165.971471369887
